id|songId|verseNumber|verseContent
506|140|2|"ပြစ်ဖိနှိပ်ခံလျက်ပြန်လာသောခါ၊
ငြိမ်သက်ရဖို့ကိုယ်တော်ထံ၊
ဆုတောင်းသံနားညောင်းလွှတ်မူမည်သာ၊
သီချင်းဖြင့်သီဆိုမည်။"
507|140|3|"အသက်ထွက်ချိန်၌ပင်ချီးမွမ်းမည်၊
သေမင်းကိုအောင်မြင်သောကြောင့်၊
ထာဝစဉ်ချီးမွမ်းမည်ကိုယ်တော်ကြောင့်၊
သီချင်းဖြင့်သီဆိုမည်။"
508|141|1|"နီးဝေးရပ်မှာကောက်ပင်များကားမှည့်သောသီးနှံနှင့်ပြည့်ဝ၊
တောင်ယာလယ်ကွက်နီးဝေးရပ်များသီးနှံများဝါဝင်းတောက်ပ။"
509|141|2|"နံနက်အချိန်မိုးလင်းစမှမွန်းတည့်နေရောင်ထွန်းတောက်ခါ၊
ညဉ့်နေရောင်ခြည်မကွယ်ပျောက်ရရပ်တိုင်းသို့သိမ်းရန်ခိုင်းပါ။"
510|141|3|"အရှင်စေလွှတ်သောသူသင်တို့မှည့်သောကောက်လှိုင်းစုသိမ်းပါ၊
နေဝင်ချိန်တွင်ကောင်းကင်လမ်းသို့ ရောက်လာလိမ့်မည်ရွှင်လန်းစွာ။"
511|142|1|"နားထောင်ရှင်ယေရှုကြွေးကြော်သည်၊ ခုဘယ်သူမှုဆောင်မည်နည်း၊
လယ်ပြင်တို့သည်မှည့်လျက်ရှိပြီ၊ တံစဉ်ဘယ်သူကိုင်မည်နည်း၊
ကျယ်သောအသံနှင့်ခေါ်ဖိတ်သည်၊ ဆုလာဘ်များစွာပေးပါမည်၊
အသင့်စောင့်လျက်ကျွန်ုပ်ရှိသည်၊ အဘယ်သူဝန်ခံမည်နည်း။"
512|142|2|"ပင်လယ်ကြီးကိုမကူးနိုင်လျှင်၊ နီးသောအရပ်သို့သွားလော့၊
နီးသောရပ်တွင်တွေ့နိုင်ခဲ့လျှင်၊ တံခါးတွင်းသို့သွင်းကြလော့၊
ကောင်းကင်သားလိုမပြောနိုင်လျှင်၊ ယေရှုချစ်ခြင်းဖော်ပြလော့၊
ပေါလုလိုလည်းမဟောနိုင်လျှင်၊ အသေခံခြင်းပြောပြလော့။"
513|142|3|"စောင့်သောသူသင်မလုပ်နိုင်လျှင်၊ ဇိအုန်တောင်သို့ပြေးတက်လော့၊
လမ်းလွဲသောသူပြန်စိမ့်သောငှာ၊ ကောင်းကင်လမ်းကိုညွှန်ပြလော့၊
လှူဒါနဆုတောင်းခြင်းနှင့်ပင်၊ ကောင်းကင်အလိုကိုဖြည့်နိုင်၊
သစ္စာရှိအာရုန်ကဲ့သို့သင်၊ မောရှေလက်ကိုထောက်မနိုင်။"
514|142|4|"လမ်းလွဲသောသူသေလုသောခါ၊ ယေရှုရှင်သင့်ကိုခေါ်ပေ၊
သင်ကဘာမျှမလုပ်နိုင်ပါ၊ ပျင်းရိစွာမဆိုရချေ၊
ပေးတော်မူအလုပ်ကိုင်စွဲနေ၊ ဝမ်းမြောက်စွာအားထုတ်ကြပါ၊
အသင့်စောင့်နေကျွန်ုပ်ရှိပေ၊ စိတ်အကြွင်းမဲ့လျှောက်ကြပါ။"
515|143|1|"ချစ်သိုးထိန်းသံကျွန်ုပ်ကြားရ၊ သွေ့ခြောက်သဲကန္တာရထဲမှ၊
လမ်းလွဲသွားသောသိုးများခေါ်လေ၊ သိုးခြံမှသူတို့ထွက်ပြေးနေ။"
516|143|2|"ချစ်သိုးထိန်းရှင်နှင့်မည်သူသည်၊ ပျောက်သောသိုးကိုကူရှာကြမည်၊
ချမ်းအေးကင်းသောခြံတော်တွင်းကို၊ မည်သူတစ်ဖန်ပြန်၍ပို့လို။"
517|143|3|"တောတောင်ကန္တာရကြီးထဲမှ၊ ကြွေးကြော်ခေါ်သံကျွန်ုပ်ကြားရ၊
နားထောင်ယေရှုသင့်အားပြောနေ၊ ရပ်တိုင်းမှာငါ့သိုးများရှာချေ။"
518|144|1|"ဇိအုန်အမြန်၊ သင့်လုပ်ငန်းပြီးဆုံးလုပါ၊
ဘုရားသခင်အလင်းဖြစ်ကြောင်းပြောလေ၊
လူမျိုးခပ်သိမ်းဖန်ဆင်းရှင်ဆန္ဒမပါ၊
ဝိညာဉ်တစ်ခုမျှမှောင်တွင်မပျောက်ချေ။"
519|144|2|"လူမျိုးတို့အား၊ ကြေညာရမည့်သတင်းတွင်၊
သူတို့ဘုရားမေတ္တာရှင်ဖြစ်ဧကန်၊
ပျောက်ဆုံးသောသူရှိသမျှတို့ကိုကယ်တင်၊
လူထက်ရပ်စိုးစံခရစ်တော်သေခံ။"
520|144|3|"ဘုန်းတော်သတင်း၊ သင့်သားတို့အားဖြန့်ဖြူးစေ၊
မြန်စွာသွားရန်သင့်စီးပွားသူတို့ပေး၊
အောင်မြင်ခြင်းငှာသူတို့တွက်ဆုတောင်းပေးလေ၊
သင့်သုံးစွဲလေသမျှယေရှုဆပ်ပေး။"
521|144|4|"ကြွလာဦးမည်၊ အိုဇိအုန်သင်မတွေ့မီ၊
ကယ်တင်ကျေးဇူးလူတိုင်းအားပြောကြားလေ၊
ကိုယ်တော်ရွေးနုတ်သူတိုင်းကိုယ်တော်နှုတ်ဆက်မည်၊
သင်ပေါ့လျော့ခြင်းဖြင့်မပူထိုက်သူပေ။"
522|145|1|"အပြစ်လယ်ပြင်မှကောက်လှိုင်းကောင်းများတွေ၊
စုသိမ်းရိတ်သူများဘယ်မှာရှိကြပေ၊
သမ္မာကျမ်းတံစဉ်နှင့်မှုတော်ဆောင်ရ၊
ကိုယ်တော်ရောက်အောင်မည်သူမျှမနားရ။"
523|145|2|"လယ်များတို့သည်နီးဝေးရပ်မှမှည့်နေ၊
လောကသည်စုသိမ်းချိန်ကိုဆိုင်းငံ့ပေ၊
သို့သော်ရိတ်ရန်များ၍ရိတ်သူနည်းပါး၊
ရိတ်ချိန်ကိုဆိုင်းလျှင်ပျက်စီးမည်အများ။"
524|145|3|"ထိုကြောင့်တံစဉ်များယူအချင်းလူများ၊
မှည့်သောစပါးကိုစု၍သိမ်းကြပါ၊
လယ်ရှင်ကိုယ်တော်လာသည့်တိုင်အောင်ကြိုးစား၊
ကိုယ်တော်နှင့်အတူဘုန်းဝင်စားကြရာ။"
525|146|1|"ပျက်စီးသူကိုကယ်ပါ၊ သေလုသူသနား၊
အပြစ်နှင့်သင်္ချိုင်းတွင်းမှဆွဲယူပါ၊
လမ်းလွဲသူဖို့ငိုကြွေး၊ လဲသူထူမလေ၊
စွမ်းကြီးယေရှုကယ်နိုင်ကြောင်းကိုပြောပေ။"
526|146|2|"မထီမဲ့ပြုသော်ငြား၊ ကိုယ်တော်စောင့်ရှောက်ရှာ၊
နောင်တရသောသားကိုလက်ခံခြင်းငှာ၊
စိတ်ပါလျက်နှိုးဆော်ကြ၊ သွေးဆောင်ဖြည်းညင်းစွာ၊
ကိုယ်တော်ကိုယုံလျှင်ပြစ်လွှတ်မည်မှန်ပါ။"
527|146|3|"ပျက်စီးသူကိုကယ်ပါ၊ ဝတ္တရားဖြစ်ပေ၊
ဆောင်ရွက်နိုင်ရန်အားကိုကိုယ်တော်ပေးရာ၊
ကျဉ်းမြောင်းရာလမ်းထဲသို့၊ တစ်ဖန်ပြန်လာစေ၊
သက်တော်စွန့်ကြောင်းလမ်းလွဲသူအားပြောပါ။"
528|147|1|"ကင်းစောင့်ဓမ္မတံပိုးမှုတ်လေ၊ လူတိုင်းကိုသတိပေးပါ၊
သတင်းကြားသူအပေါင်းတို့တွေ၊ နောင်တပြောင်းလဲရှိအံ့ငှာ။"
529|147|2|"တောင်ထိပ်ကျော်၍ကျယ်စွာမှုတ်လေ၊ မှောင်ရိပ်နှင့်မြေပြင်ထွန်းလင်း၊
နက်နဲပင်လယ်ထပ်ဆင့်ပြန်ချေ၊ ကယ်တင်ခြင်းဝမ်းမြောက်သတင်း။"
530|147|3|"မှောင်မည်းအရပ်လမ်းမလမ်းကြား၊ ကျင်လည်သူဒုစရိုက်သား၊
အဖကြိုရန်အသင့်စောင့်စား၊ ကြော်ငြာပါအားလုံးတို့အား။"
